film_id,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,last_update,special_features,fulltext
645,OTHERS SOUP,A Lacklusture Documentary of a Mad Cow And a Madman who must Sink a Moose in The Gulf of Mexico,2006,1,,7,2.99,118,18.99,PG,2007-09-10 17:46:03.905795,"{""Deleted Scenes""}",'cow':9 'documentari':5 'gulf':20 'lacklustur':4 'mad':8 'madman':12 'mexico':22 'moos':17 'must':14 'other':1 'sink':15 'soup':2
646,OUTBREAK DIVINE,A Unbelieveable Yarn of a Database Administrator And a Woman who must Succumb a A Shark in A U-Boat,2006,1,,6,0.99,169,12.99,NC-17,2007-09-10 17:46:03.905795,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",'administr':9 'boat':23 'databas':8 'divin':2 'must':14 'outbreak':1 'shark':18 'succumb':15 'u':22 'u-boat':21 'unbeliev':4 'woman':12 'yarn':5
647,OUTFIELD MASSACRE,A Thoughtful Drama of a Husband And a Secret Agent who must Pursue a Database Administrator in Ancient India,2006,1,,4,0.99,129,18.99,NC-17,2007-09-10 17:46:03.905795,"{Trailers,""Deleted Scenes""}",'administr':18 'agent':12 'ancient':20 'databas':17 'drama':5 'husband':8 'india':21 'massacr':2 'must':14 'outfield':1 'pursu':15 'secret':11 'thought':4
648,OUTLAW HANKY,A Thoughtful Story of a Astronaut And a Composer who must Conquer a Dog in The Sahara Desert,2006,1,,7,4.99,148,17.99,PG-13,2007-09-10 17:46:03.905795,"{Trailers,Commentaries}",'astronaut':8 'compos':11 'conquer':14 'desert':20 'dog':16 'hanki':2 'must':13 'outlaw':1 'sahara':19 'stori':5 'thought':4
649,OZ LIAISONS,An Epic Yarn of a Mad Scientist And a Cat who must Confront a Womanizer in A Baloon Factory,2006,1,,4,2.99,85,14.99,R,2007-09-10 17:46:03.905795,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",'baloon':20 'cat':12 'confront':15 'epic':4 'factori':21 'liaison':2 'mad':8 'must':14 'oz':1 'scientist':9 'woman':17 'yarn':5
650,PACIFIC AMISTAD,A Thrilling Yarn of a Dog And a Moose who must Kill a Pastry Chef in A Manhattan Penthouse,2006,1,,3,0.99,144,27.99,G,2007-09-10 17:46:03.905795,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",'amistad':2 'chef':17 'dog':8 'kill':14 'manhattan':20 'moos':11 'must':13 'pacif':1 'pastri':16 'penthous':21 'thrill':4 'yarn':5
651,PACKER MADIGAN,An Epic Display of a Sumo Wrestler And a Forensic Psychologist who must Build a Woman in An Abandoned Amusement Park,2006,1,,3,0.99,84,20.99,PG-13,2007-09-10 17:46:03.905795,{Trailers},'abandon':21 'amus':22 'build':16 'display':5 'epic':4 'forens':12 'madigan':2 'must':15 'packer':1 'park':23 'psychologist':13 'sumo':8 'woman':18 'wrestler':9
652,PAJAMA JAWBREAKER,A Emotional Drama of a Boy And a Technical Writer who must Redeem a Sumo Wrestler in California,2006,1,,3,0.99,126,14.99,R,2007-09-10 17:46:03.905795,"{Trailers,""Deleted Scenes""}",'boy':8 'california':20 'drama':5 'emot':4 'jawbreak':2 'must':14 'pajama':1 'redeem':15 'sumo':17 'technic':11 'wrestler':18 'writer':12
653,PANIC CLUB,A Fanciful Display of a Teacher And a Crocodile who must Succumb a Girl in A Baloon,2006,1,,3,4.99,102,15.99,G,2007-09-10 17:46:03.905795,"{Commentaries,""Deleted Scenes""}",'baloon':19 'club':2 'crocodil':11 'display':5 'fanci':4 'girl':16 'must':13 'panic':1 'succumb':14 'teacher':8
654,PANKY SUBMARINE,A Touching Documentary of a Dentist And a Sumo Wrestler who must Overcome a Boy in The Gulf of Mexico,2006,1,,4,4.99,93,19.99,G,2007-09-10 17:46:03.905795,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",'boy':17 'dentist':8 'documentari':5 'gulf':20 'mexico':22 'must':14 'overcom':15 'panki':1 'submarin':2 'sumo':11 'touch':4 'wrestler':12
655,PANTHER REDS,A Brilliant Panorama of a Moose And a Man who must Reach a Teacher in The Gulf of Mexico,2006,1,,5,4.99,109,22.99,NC-17,2007-09-10 17:46:03.905795,"{""Deleted Scenes"",""Behind the Scenes""}",'brilliant':4 'gulf':19 'man':11 'mexico':21 'moos':8 'must':13 'panorama':5 'panther':1 'reach':14 'red':2 'teacher':16
656,PAPI NECKLACE,A Fanciful Display of a Car And a Monkey who must Escape a Squirrel in Ancient Japan,2006,1,,3,0.99,128,9.99,PG,2007-09-10 17:46:03.905795,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",'ancient':18 'car':8 'display':5 'escap':14 'fanci':4 'japan':19 'monkey':11 'must':13 'necklac':2 'papi':1 'squirrel':16
657,PARADISE SABRINA,A Intrepid Yarn of a Car And a Moose who must Outrace a Crocodile in A Manhattan Penthouse,2006,1,,5,2.99,48,12.99,PG-13,2007-09-10 17:46:03.905795,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",'car':8 'crocodil':16 'intrepid':4 'manhattan':19 'moos':11 'must':13 'outrac':14 'paradis':1 'penthous':20 'sabrina':2 'yarn':5
658,PARIS WEEKEND,A Intrepid Story of a Squirrel And a Crocodile who must Defeat a Monkey in The Outback,2006,1,,7,2.99,121,19.99,PG-13,2007-09-10 17:46:03.905795,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",'crocodil':11 'defeat':14 'intrepid':4 'monkey':16 'must':13 'outback':19 'pari':1 'squirrel':8 'stori':5 'weekend':2
659,PARK CITIZEN,A Taut Epistle of a Sumo Wrestler And a Girl who must Face a Husband in Ancient Japan,2006,1,,3,4.99,109,14.99,PG-13,2007-09-10 17:46:03.905795,"{Trailers,""Deleted Scenes""}",'ancient':19 'citizen':2 'epistl':5 'face':15 'girl':12 'husband':17 'japan':20 'must':14 'park':1 'sumo':8 'taut':4 'wrestler':9
660,PARTY KNOCK,A Fateful Display of a Technical Writer And a Butler who must Battle a Sumo Wrestler in An Abandoned Mine Shaft,2006,1,,7,2.99,107,11.99,PG,2007-09-10 17:46:03.905795,"{Trailers,""Behind the Scenes""}",'abandon':21 'battl':15 'butler':12 'display':5 'fate':4 'knock':2 'mine':22 'must':14 'parti':1 'shaft':23 'sumo':17 'technic':8 'wrestler':18 'writer':9
661,PAST SUICIDES,A Intrepid Tale of a Madman And a Astronaut who must Challenge a Hunter in A Monastery,2006,1,,5,4.99,157,17.99,PG-13,2007-09-10 17:46:03.905795,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",'astronaut':11 'challeng':14 'hunter':16 'intrepid':4 'madman':8 'monasteri':19 'must':13 'past':1 'suicid':2 'tale':5
662,PATHS CONTROL,A Astounding Documentary of a Butler And a Cat who must Find a Frisbee in Ancient China,2006,1,,3,4.99,118,9.99,PG,2007-09-10 17:46:03.905795,"{Trailers,""Behind the Scenes""}",'ancient':18 'astound':4 'butler':8 'cat':11 'china':19 'control':2 'documentari':5 'find':14 'frisbe':16 'must':13 'path':1
663,PATIENT SISTER,A Emotional Epistle of a Squirrel And a Robot who must Confront a Lumberjack in Soviet Georgia,2006,1,,7,0.99,99,29.99,NC-17,2007-09-10 17:46:03.905795,"{Trailers,Commentaries}",'confront':14 'emot':4 'epistl':5 'georgia':19 'lumberjack':16 'must':13 'patient':1 'robot':11 'sister':2 'soviet':18 'squirrel':8
664,PATRIOT ROMAN,A Taut Saga of a Robot And a Database Administrator who must Challenge a Astronaut in California,2006,1,,6,2.99,65,12.99,PG,2007-09-10 17:46:03.905795,"{Trailers,""Deleted Scenes""}",'administr':12 'astronaut':17 'california':19 'challeng':15 'databas':11 'must':14 'patriot':1 'robot':8 'roman':2 'saga':5 'taut':4
665,PATTON INTERVIEW,A Thrilling Documentary of a Composer And a Secret Agent who must Succumb a Cat in Berlin,2006,1,,4,2.99,175,22.99,PG,2007-09-10 17:46:03.905795,{Commentaries},'agent':12 'berlin':19 'cat':17 'compos':8 'documentari':5 'interview':2 'must':14 'patton':1 'secret':11 'succumb':15 'thrill':4
666,PAYCHECK WAIT,A Awe-Inspiring Reflection of a Boy And a Man who must Discover a Moose in The Sahara Desert,2006,1,,4,4.99,145,27.99,PG-13,2007-09-10 17:46:03.905795,"{Commentaries,""Deleted Scenes""}",'awe':5 'awe-inspir':4 'boy':10 'desert':22 'discov':16 'inspir':6 'man':13 'moos':18 'must':15 'paycheck':1 'reflect':7 'sahara':21 'wait':2
667,PEACH INNOCENT,A Action-Packed Drama of a Monkey And a Dentist who must Chase a Butler in Berlin,2006,1,,3,2.99,160,20.99,PG-13,2007-09-10 17:46:03.905795,"{Commentaries,""Behind the Scenes""}",'action':5 'action-pack':4 'berlin':20 'butler':18 'chase':16 'dentist':13 'drama':7 'innoc':2 'monkey':10 'must':15 'pack':6 'peach':1
668,PEAK FOREVER,A Insightful Reflection of a Boat And a Secret Agent who must Vanquish a Astronaut in An Abandoned Mine Shaft,2006,1,,7,4.99,80,25.99,PG,2007-09-10 17:46:03.905795,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",'abandon':20 'agent':12 'astronaut':17 'boat':8 'forev':2 'insight':4 'mine':21 'must':14 'peak':1 'reflect':5 'secret':11 'shaft':22 'vanquish':15
669,PEARL DESTINY,A Lacklusture Yarn of a Astronaut And a Pastry Chef who must Sink a Dog in A U-Boat,2006,1,,3,2.99,74,10.99,NC-17,2007-09-10 17:46:03.905795,{Trailers},'astronaut':8 'boat':22 'chef':12 'destini':2 'dog':17 'lacklustur':4 'must':14 'pastri':11 'pearl':1 'sink':15 'u':21 'u-boat':20 'yarn':5
670,PELICAN COMFORTS,An Epic Documentary of a Boy And a Monkey who must Pursue a Astronaut in Berlin,2006,1,,4,4.99,48,17.99,PG,2007-09-10 17:46:03.905795,"{Commentaries,""Deleted Scenes""}",'astronaut':16 'berlin':18 'boy':8 'comfort':2 'documentari':5 'epic':4 'monkey':11 'must':13 'pelican':1 'pursu':14
671,PERDITION FARGO,A Fast-Paced Story of a Car And a Cat who must Outgun a Hunter in Berlin,2006,1,,7,4.99,99,27.99,NC-17,2007-09-10 17:46:03.905795,"{Trailers,""Behind the Scenes""}",'berlin':20 'car':10 'cat':13 'fargo':2 'fast':5 'fast-pac':4 'hunter':18 'must':15 'outgun':16 'pace':6 'perdit':1 'stori':7
672,PERFECT GROOVE,A Thrilling Yarn of a Dog And a Dog who must Build a Husband in A Baloon,2006,1,,7,2.99,82,17.99,PG-13,2007-09-10 17:46:03.905795,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'baloon':19 'build':14 'dog':8,11 'groov':2 'husband':16 'must':13 'perfect':1 'thrill':4 'yarn':5"
673,PERSONAL LADYBUGS,An Epic Saga of a Hunter And a Technical Writer who must Conquer a Cat in Ancient Japan,2006,1,,3,0.99,118,19.99,PG-13,2007-09-10 17:46:03.905795,"{""Deleted Scenes"",""Behind the Scenes""}",'ancient':19 'cat':17 'conquer':15 'epic':4 'hunter':8 'japan':20 'ladybug':2 'must':14 'person':1 'saga':5 'technic':11 'writer':12
674,PET HAUNTING,A Unbelieveable Reflection of a Explorer And a Boat who must Conquer a Woman in California,2006,1,,3,0.99,99,11.99,PG,2007-09-10 17:46:03.905795,"{Trailers,Commentaries}",'boat':11 'california':18 'conquer':14 'explor':8 'haunt':2 'must':13 'pet':1 'reflect':5 'unbeliev':4 'woman':16
675,PHANTOM GLORY,A Beautiful Documentary of a Astronaut And a Crocodile who must Discover a Madman in A Monastery,2006,1,,6,2.99,60,17.99,NC-17,2007-09-10 17:46:03.905795,"{Commentaries,""Behind the Scenes""}",'astronaut':8 'beauti':4 'crocodil':11 'discov':14 'documentari':5 'glori':2 'madman':16 'monasteri':19 'must':13 'phantom':1
676,PHILADELPHIA WIFE,A Taut Yarn of a Hunter And a Astronaut who must Conquer a Database Administrator in The Sahara Desert,2006,1,,7,4.99,137,16.99,PG-13,2007-09-10 17:46:03.905795,"{Trailers,Commentaries,""Deleted Scenes""}",'administr':17 'astronaut':11 'conquer':14 'databas':16 'desert':21 'hunter':8 'must':13 'philadelphia':1 'sahara':20 'taut':4 'wife':2 'yarn':5
677,PIANIST OUTFIELD,A Intrepid Story of a Boy And a Technical Writer who must Pursue a Lumberjack in A Monastery,2006,1,,6,0.99,136,25.99,NC-17,2007-09-10 17:46:03.905795,"{Trailers,Commentaries,""Deleted Scenes""}",'boy':8 'intrepid':4 'lumberjack':17 'monasteri':20 'must':14 'outfield':2 'pianist':1 'pursu':15 'stori':5 'technic':11 'writer':12
678,PICKUP DRIVING,A Touching Documentary of a Husband And a Boat who must Meet a Pastry Chef in A Baloon Factory,2006,1,,3,2.99,77,23.99,G,2007-09-10 17:46:03.905795,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",'baloon':20 'boat':11 'chef':17 'documentari':5 'drive':2 'factori':21 'husband':8 'meet':14 'must':13 'pastri':16 'pickup':1 'touch':4
679,PILOT HOOSIERS,A Awe-Inspiring Reflection of a Crocodile And a Sumo Wrestler who must Meet a Forensic Psychologist in An Abandoned Mine Shaft,2006,1,,6,2.99,50,17.99,PG,2007-09-10 17:46:03.905795,"{Trailers,""Deleted Scenes""}",'abandon':23 'awe':5 'awe-inspir':4 'crocodil':10 'forens':19 'hoosier':2 'inspir':6 'meet':17 'mine':24 'must':16 'pilot':1 'psychologist':20 'reflect':7 'shaft':25 'sumo':13 'wrestler':14
680,PINOCCHIO SIMON,A Action-Packed Reflection of a Mad Scientist And a A Shark who must Find a Feminist in California,2006,1,,4,4.99,103,21.99,PG,2007-09-10 17:46:03.905795,"{Commentaries,""Behind the Scenes""}",'action':5 'action-pack':4 'california':22 'feminist':20 'find':18 'mad':10 'must':17 'pack':6 'pinocchio':1 'reflect':7 'scientist':11 'shark':15 'simon':2
681,PIRATES ROXANNE,A Stunning Drama of a Woman And a Lumberjack who must Overcome a A Shark in The Canadian Rockies,2006,1,,4,0.99,100,20.99,PG,2007-09-10 17:46:03.905795,"{Commentaries,""Deleted Scenes""}",'canadian':20 'drama':5 'lumberjack':11 'must':13 'overcom':14 'pirat':1 'rocki':21 'roxann':2 'shark':17 'stun':4 'woman':8
682,PITTSBURGH HUNCHBACK,A Thrilling Epistle of a Boy And a Boat who must Find a Student in Soviet Georgia,2006,1,,4,4.99,134,17.99,PG-13,2007-09-10 17:46:03.905795,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",'boat':11 'boy':8 'epistl':5 'find':14 'georgia':19 'hunchback':2 'must':13 'pittsburgh':1 'soviet':18 'student':16 'thrill':4
683,PITY BOUND,A Boring Panorama of a Feminist And a Moose who must Defeat a Database Administrator in Nigeria,2006,1,,5,4.99,60,19.99,NC-17,2007-09-10 17:46:03.905795,{Commentaries},'administr':17 'bore':4 'bound':2 'databas':16 'defeat':14 'feminist':8 'moos':11 'must':13 'nigeria':19 'panorama':5 'piti':1
684,PIZZA JUMANJI,An Epic Saga of a Cat And a Squirrel who must Outgun a Robot in A U-Boat,2006,1,,4,2.99,173,11.99,NC-17,2007-09-10 17:46:03.905795,{Commentaries},'boat':21 'cat':8 'epic':4 'jumanji':2 'must':13 'outgun':14 'pizza':1 'robot':16 'saga':5 'squirrel':11 'u':20 'u-boat':19
685,PLATOON INSTINCT,A Thrilling Panorama of a Man And a Woman who must Reach a Woman in Australia,2006,1,,6,4.99,132,10.99,PG-13,2007-09-10 17:46:03.905795,"{Trailers,Commentaries}","'australia':18 'instinct':2 'man':8 'must':13 'panorama':5 'platoon':1 'reach':14 'thrill':4 'woman':11,16"
686,PLUTO OLEANDER,A Action-Packed Reflection of a Car And a Moose who must Outgun a Car in A Shark Tank,2006,1,,5,4.99,84,9.99,R,2007-09-10 17:46:03.905795,"{""Behind the Scenes""}","'action':5 'action-pack':4 'car':10,18 'moos':13 'must':15 'oleand':2 'outgun':16 'pack':6 'pluto':1 'reflect':7 'shark':21 'tank':22"
687,POCUS PULP,A Intrepid Yarn of a Frisbee And a Dog who must Build a Astronaut in A Baloon Factory,2006,1,,6,0.99,138,15.99,NC-17,2007-09-10 17:46:03.905795,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",'astronaut':16 'baloon':19 'build':14 'dog':11 'factori':20 'frisbe':8 'intrepid':4 'must':13 'pocus':1 'pulp':2 'yarn':5
688,POLISH BROOKLYN,A Boring Character Study of a Database Administrator And a Lumberjack who must Reach a Madman in The Outback,2006,1,,6,0.99,61,12.99,PG,2007-09-10 17:46:03.905795,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",'administr':10 'bore':4 'brooklyn':2 'charact':5 'databas':9 'lumberjack':13 'madman':18 'must':15 'outback':21 'polish':1 'reach':16 'studi':6
689,POLLOCK DELIVERANCE,A Intrepid Story of a Madman And a Frisbee who must Outgun a Boat in The Sahara Desert,2006,1,,5,2.99,137,14.99,PG,2007-09-10 17:46:03.905795,{Commentaries},'boat':16 'deliver':2 'desert':20 'frisbe':11 'intrepid':4 'madman':8 'must':13 'outgun':14 'pollock':1 'sahara':19 'stori':5
690,POND SEATTLE,A Stunning Drama of a Teacher And a Boat who must Battle a Feminist in Ancient China,2006,1,,7,2.99,185,25.99,PG-13,2007-09-10 17:46:03.905795,"{Trailers,Commentaries,""Behind the Scenes""}",'ancient':18 'battl':14 'boat':11 'china':19 'drama':5 'feminist':16 'must':13 'pond':1 'seattl':2 'stun':4 'teacher':8
691,POSEIDON FOREVER,A Thoughtful Epistle of a Womanizer And a Monkey who must Vanquish a Dentist in A Monastery,2006,1,,6,4.99,159,29.99,PG-13,2007-09-10 17:46:03.905795,{Commentaries},'dentist':16 'epistl':5 'forev':2 'monasteri':19 'monkey':11 'must':13 'poseidon':1 'thought':4 'vanquish':14 'woman':8
692,POTLUCK MIXED,A Beautiful Story of a Dog And a Technical Writer who must Outgun a Student in A Baloon,2006,1,,3,2.99,179,10.99,G,2007-09-10 17:46:03.905795,"{""Behind the Scenes""}",'baloon':20 'beauti':4 'dog':8 'mix':2 'must':14 'outgun':15 'potluck':1 'stori':5 'student':17 'technic':11 'writer':12
693,POTTER CONNECTICUT,A Thrilling Epistle of a Frisbee And a Cat who must Fight a Technical Writer in Berlin,2006,1,,5,2.99,115,16.99,PG,2007-09-10 17:46:03.905795,"{Trailers,Commentaries}",'berlin':19 'cat':11 'connecticut':2 'epistl':5 'fight':14 'frisbe':8 'must':13 'potter':1 'technic':16 'thrill':4 'writer':17
694,PREJUDICE OLEANDER,An Epic Saga of a Boy And a Dentist who must Outrace a Madman in A U-Boat,2006,1,,6,4.99,98,15.99,PG-13,2007-09-10 17:46:03.905795,"{Trailers,Commentaries,""Deleted Scenes""}",'boat':21 'boy':8 'dentist':11 'epic':4 'madman':16 'must':13 'oleand':2 'outrac':14 'prejudic':1 'saga':5 'u':20 'u-boat':19
695,PRESIDENT BANG,A Fateful Panorama of a Technical Writer And a Moose who must Battle a Robot in Soviet Georgia,2006,1,,6,4.99,144,12.99,PG,2007-09-10 17:46:03.905795,"{""Behind the Scenes""}",'bang':2 'battl':15 'fate':4 'georgia':20 'moos':12 'must':14 'panorama':5 'presid':1 'robot':17 'soviet':19 'technic':8 'writer':9
696,PRIDE ALAMO,A Thoughtful Drama of a A Shark And a Forensic Psychologist who must Vanquish a Student in Ancient India,2006,1,,6,0.99,114,20.99,NC-17,2007-09-10 17:46:03.905795,"{""Deleted Scenes""}",'alamo':2 'ancient':20 'drama':5 'forens':12 'india':21 'must':15 'pride':1 'psychologist':13 'shark':9 'student':18 'thought':4 'vanquish':16
697,PRIMARY GLASS,A Fateful Documentary of a Pastry Chef And a Butler who must Build a Dog in The Canadian Rockies,2006,1,,7,0.99,53,16.99,G,2007-09-10 17:46:03.905795,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",'build':15 'butler':12 'canadian':20 'chef':9 'documentari':5 'dog':17 'fate':4 'glass':2 'must':14 'pastri':8 'primari':1 'rocki':21
698,PRINCESS GIANT,A Thrilling Yarn of a Pastry Chef And a Monkey who must Battle a Monkey in A Shark Tank,2006,1,,3,2.99,71,29.99,NC-17,2007-09-10 17:46:03.905795,"{Trailers,""Deleted Scenes""}","'battl':15 'chef':9 'giant':2 'monkey':12,17 'must':14 'pastri':8 'princess':1 'shark':20 'tank':21 'thrill':4 'yarn':5"
699,PRIVATE DROP,A Stunning Story of a Technical Writer And a Hunter who must Succumb a Secret Agent in A Baloon,2006,1,,7,4.99,106,26.99,PG,2007-09-10 17:46:03.905795,{Trailers},'agent':18 'baloon':21 'drop':2 'hunter':12 'must':14 'privat':1 'secret':17 'stori':5 'stun':4 'succumb':15 'technic':8 'writer':9
700,PRIX UNDEFEATED,A Stunning Saga of a Mad Scientist And a Boat who must Overcome a Dentist in Ancient China,2006,1,,4,2.99,115,13.99,R,2007-09-10 17:46:03.905795,"{Trailers,""Deleted Scenes""}",'ancient':19 'boat':12 'china':20 'dentist':17 'mad':8 'must':14 'overcom':15 'prix':1 'saga':5 'scientist':9 'stun':4 'undef':2
701,PSYCHO SHRUNK,A Amazing Panorama of a Crocodile And a Explorer who must Fight a Husband in Nigeria,2006,1,,5,2.99,155,11.99,PG-13,2007-09-10 17:46:03.905795,"{""Behind the Scenes""}",'amaz':4 'crocodil':8 'explor':11 'fight':14 'husband':16 'must':13 'nigeria':18 'panorama':5 'psycho':1 'shrunk':2
702,PULP BEVERLY,A Unbelieveable Display of a Dog And a Crocodile who must Outrace a Man in Nigeria,2006,1,,4,2.99,89,12.99,G,2007-09-10 17:46:03.905795,"{Trailers,""Behind the Scenes""}",'bever':2 'crocodil':11 'display':5 'dog':8 'man':16 'must':13 'nigeria':18 'outrac':14 'pulp':1 'unbeliev':4
703,PUNK DIVORCE,A Fast-Paced Tale of a Pastry Chef And a Boat who must Face a Frisbee in The Canadian Rockies,2006,1,,6,4.99,100,18.99,PG,2007-09-10 17:46:03.905795,"{Trailers,Commentaries,""Deleted Scenes""}",'boat':14 'canadian':22 'chef':11 'divorc':2 'face':17 'fast':5 'fast-pac':4 'frisbe':19 'must':16 'pace':6 'pastri':10 'punk':1 'rocki':23 'tale':7
704,PURE RUNNER,A Thoughtful Documentary of a Student And a Madman who must Challenge a Squirrel in A Manhattan Penthouse,2006,1,,3,2.99,121,25.99,NC-17,2007-09-10 17:46:03.905795,"{Trailers,""Deleted Scenes""}",'challeng':14 'documentari':5 'madman':11 'manhattan':19 'must':13 'penthous':20 'pure':1 'runner':2 'squirrel':16 'student':8 'thought':4
